,DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,Date,Time,Relative Humidity (%),Pressure (hPa),Wind speed (m/s),Wind direction,Rainfall (kg/m2)
1528,2020-05-31 22:30:00,4136001,iq8k7ZNt4Mwm3w0,25.16554944827586,24.985311379310346,0.0,2020-05-31,22:30:00,74.32,992.47,3.34,256.08,0.014207
1529,2020-05-31 22:45:00,4136001,iq8k7ZNt4Mwm3w0,25.097927966666663,24.7690255,0.0,2020-05-31,22:45:00,74.49,992.52,3.3,256.62,0.015101
1530,2020-05-31 23:00:00,4136001,iq8k7ZNt4Mwm3w0,24.955934655172413,24.541410206896558,0.0,2020-05-31,23:00:00,74.65,992.62,3.26,257.27,0.016652
1531,2020-05-31 23:15:00,4136001,iq8k7ZNt4Mwm3w0,24.791358266666666,24.301851366666664,0.0,2020-05-31,23:15:00,74.81,992.72,3.23,257.94,0.018203999999999998
1532,2020-05-31 23:30:00,4136001,iq8k7ZNt4Mwm3w0,24.71377466666667,24.23908893333333,0.0,2020-05-31,23:30:00,74.97,992.82,3.19,258.62,0.019756
1533,2020-05-31 23:45:00,4136001,iq8k7ZNt4Mwm3w0,24.88328603448276,24.51085468965517,0.0,2020-05-31,23:45:00,75.16,992.96,3.12,259.68,0.020763999999999998
1534,2020-06-01 00:00:00,4136001,iq8k7ZNt4Mwm3w0,25.14487823333333,24.373991933333336,0.0,2020-06-01,00:00:00,52.82,997.52,3.49,102.5,0.0
1535,2020-06-01 00:15:00,4136001,iq8k7ZNt4Mwm3w0,25.005375275862065,23.899509793103448,0.0,2020-06-01,00:15:00,52.59,998.73,2.38,74.1,0.0
1536,2020-06-01 00:30:00,4136001,iq8k7ZNt4Mwm3w0,24.77038563333333,23.57786976666667,0.0,2020-06-01,00:30:00,52.06,998.87,2.4,76.29,0.0
1537,2020-06-01 00:45:00,4136001,iq8k7ZNt4Mwm3w0,24.599648379310345,23.444983448275863,0.0,2020-06-01,00:45:00,51.61,999.06,2.42,78.21,0.0
1538,2020-06-01 01:00:00,4136001,iq8k7ZNt4Mwm3w0,24.555659099999996,23.400925566666665,0.0,2020-06-01,01:00:00,51.23,999.31,2.43,79.88,0.0
1539,2020-06-01 01:15:00,4136001,iq8k7ZNt4Mwm3w0,24.649969433333336,23.351733300000003,0.0,2020-06-01,01:15:00,50.85,999.55,2.45,81.54,0.0
1540,2020-06-01 01:30:00,4136001,iq8k7ZNt4Mwm3w0,24.903930482758614,23.57673272413793,0.0,2020-06-01,01:30:00,50.47,999.8,2.46,83.17,0.0
1541,2020-06-01 01:45:00,4136001,iq8k7ZNt4Mwm3w0,24.6729461,23.422769266666666,0.0,2020-06-01,01:45:00,49.78,1000.04,2.48,84.76,0.0
1542,2020-06-01 02:00:00,4136001,iq8k7ZNt4Mwm3w0,24.439102793103448,23.29818010344828,0.0,2020-06-01,02:00:00,48.8,1000.28,2.48,86.33,0.0
1543,2020-06-01 02:15:00,4136001,iq8k7ZNt4Mwm3w0,24.264511233333334,23.09995933333333,0.0,2020-06-01,02:15:00,47.84,1000.52,2.5,87.88,0.0
1544,2020-06-01 02:30:00,4136001,iq8k7ZNt4Mwm3w0,24.043559,22.765743000000004,0.0,2020-06-01,02:30:00,46.9,1000.76,2.51,89.41,0.0
1545,2020-06-01 02:45:00,4136001,iq8k7ZNt4Mwm3w0,23.919525931034478,22.84983024137931,0.0,2020-06-01,02:45:00,45.79,1000.96,2.48,91.6,0.0
1546,2020-06-01 03:00:00,4136001,iq8k7ZNt4Mwm3w0,23.8130928,22.954083266666668,0.0,2020-06-01,03:00:00,44.52,1001.13,2.42,94.55,0.0
1547,2020-06-01 03:15:00,4136001,iq8k7ZNt4Mwm3w0,23.68584606896552,23.00851527586207,0.0,2020-06-01,03:15:00,43.29,1001.29,2.37,97.66,0.0
1548,2020-06-01 03:30:00,4136001,iq8k7ZNt4Mwm3w0,23.78812633333333,23.314534466666665,0.0,2020-06-01,03:30:00,42.1,1001.46,2.32,100.9,0.0
1549,2020-06-01 03:45:00,4136001,iq8k7ZNt4Mwm3w0,23.780790931034478,23.108131103448283,0.0,2020-06-01,03:45:00,40.85,1001.55,2.26,104.8,0.0
1550,2020-06-01 04:00:00,4136001,iq8k7ZNt4Mwm3w0,23.77050976666667,22.930192066666667,0.0,2020-06-01,04:00:00,39.56,1001.55,2.2,109.46,0.0
1551,2020-06-01 04:15:00,4136001,iq8k7ZNt4Mwm3w0,23.72071133333333,22.8736441,0.0,2020-06-01,04:15:00,38.32,1001.55,2.15,114.36,0.0
1552,2020-06-01 04:30:00,4136001,iq8k7ZNt4Mwm3w0,23.56803644827586,22.489772344827585,0.0,2020-06-01,04:30:00,37.12,1001.56,2.12,119.45,0.0
1553,2020-06-01 04:45:00,4136001,iq8k7ZNt4Mwm3w0,23.396958600000005,22.235097400000004,0.0,2020-06-01,04:45:00,35.97,1001.5,2.05,124.25,0.0
1554,2020-06-01 05:00:00,4136001,iq8k7ZNt4Mwm3w0,23.315240344827586,22.32914896551724,0.0,2020-06-01,05:00:00,34.86,1001.39,1.93,129.09,0.0
1555,2020-06-01 05:15:00,4136001,iq8k7ZNt4Mwm3w0,23.318588166666665,22.361772700000003,0.0,2020-06-01,05:15:00,33.79,1001.27,1.83,134.49,0.0
1556,2020-06-01 05:30:00,4136001,iq8k7ZNt4Mwm3w0,23.286697600000004,22.35413833333333,0.0,2020-06-01,05:30:00,32.75,1001.16,1.75,140.45,0.0
1557,2020-06-01 05:45:00,4136001,iq8k7ZNt4Mwm3w0,23.380289206896553,22.75453237931034,0.0007611838662068968,2020-06-01,05:45:00,31.99,1000.98,1.66,148.33,0.0
1558,2020-06-01 06:00:00,4136001,iq8k7ZNt4Mwm3w0,23.47015503333333,22.829620200000004,0.006391936986666666,2020-06-01,06:00:00,31.5,1000.73,1.56,158.74,0.0
1559,2020-06-01 06:15:00,4136001,iq8k7ZNt4Mwm3w0,23.67332510344828,23.338527344827586,0.02090137410344827,2020-06-01,06:15:00,31.01,1000.49,1.52,170.07,0.0
1560,2020-06-01 06:30:00,4136001,iq8k7ZNt4Mwm3w0,23.97921763333333,23.88627933333333,0.046873134166666684,2020-06-01,06:30:00,30.53,1000.24,1.55,181.49,0.0
1561,2020-06-01 06:45:00,4136001,iq8k7ZNt4Mwm3w0,24.209690400000003,25.161978166666664,0.06970666746666668,2020-06-01,06:45:00,30.36,999.96,1.61,192.89,0.0
1562,2020-06-01 07:00:00,4136001,iq8k7ZNt4Mwm3w0,24.56725234482759,26.587057137931037,0.06462422862068964,2020-06-01,07:00:00,30.5,999.63,1.72,203.84,0.0
1563,2020-06-01 07:15:00,4136001,iq8k7ZNt4Mwm3w0,24.835614033333336,27.84200043333333,0.1504371014,2020-06-01,07:15:00,30.63,999.3,1.88,213.2,0.0
1564,2020-06-01 07:30:00,4136001,iq8k7ZNt4Mwm3w0,25.36163324137931,30.208129793103446,0.16287006586206898,2020-06-01,07:30:00,30.76,998.98,2.09,220.89,0.0
1565,2020-06-01 07:45:00,4136001,iq8k7ZNt4Mwm3w0,25.5112201,29.69533993333333,0.13207047313333334,2020-06-01,07:45:00,31.06,998.67,2.28,227.23,0.0
1566,2020-06-01 08:00:00,4136001,iq8k7ZNt4Mwm3w0,25.68911743333333,29.60674846666667,0.161106645,2020-06-01,08:00:00,31.51,998.39,2.46,232.69,0.0
1567,2020-06-01 08:15:00,4136001,iq8k7ZNt4Mwm3w0,25.83838213793104,29.698359931034485,0.21757411482758626,2020-06-01,08:15:00,31.96,998.11,2.66,237.38,0.0
1568,2020-06-01 08:30:00,4136001,iq8k7ZNt4Mwm3w0,26.10598753333333,30.992041066666665,0.2816243653333333,2020-06-01,08:30:00,32.42,997.83,2.87,241.39,0.0
1569,2020-06-01 08:45:00,4136001,iq8k7ZNt4Mwm3w0,26.785414068965522,35.383090241379314,0.547218646551724,2020-06-01,08:45:00,32.92,997.61,3.05,245.24,0.0
1570,2020-06-01 09:00:00,4136001,iq8k7ZNt4Mwm3w0,27.515931200000004,39.75073440000003,0.6603211486666669,2020-06-01,09:00:00,33.47,997.45,3.18,249.1,0.0
1571,2020-06-01 09:15:00,4136001,iq8k7ZNt4Mwm3w0,28.24577023333333,41.81874679999999,0.6987364796666666,2020-06-01,09:15:00,34.02,997.29,3.33,252.64,0.0
1572,2020-06-01 09:30:00,4136001,iq8k7ZNt4Mwm3w0,29.059040000000003,46.360684137931045,0.8137932979310345,2020-06-01,09:30:00,34.58,997.13,3.49,255.86,0.0
1573,2020-06-01 09:45:00,4136001,iq8k7ZNt4Mwm3w0,29.394693966666665,49.35060226666668,0.7883443606666667,2020-06-01,09:45:00,35.19,997.03,3.62,258.93,0.0
1574,2020-06-01 10:00:00,4136001,iq8k7ZNt4Mwm3w0,29.301692551724138,47.55944086206897,0.6254762248275861,2020-06-01,10:00:00,35.85,996.99,3.71,261.97,0.0
1575,2020-06-01 10:15:00,4136001,iq8k7ZNt4Mwm3w0,29.8226225,50.4896434,0.9184480953333332,2020-06-01,10:15:00,36.51,996.95,3.82,264.84,0.0
1576,2020-06-01 10:30:00,4136001,iq8k7ZNt4Mwm3w0,30.16054775862069,49.79540931034483,0.6883862282758619,2020-06-01,10:30:00,37.19,996.92,3.93,267.55,0.0
1577,2020-06-01 10:45:00,4136001,iq8k7ZNt4Mwm3w0,30.09952903333333,43.93294960000001,0.3199997146666665,2020-06-01,10:45:00,37.95,996.91,4.01,269.92,0.0
1578,2020-06-01 11:00:00,4136001,iq8k7ZNt4Mwm3w0,30.16543686666667,41.23620903333333,0.3167546243333333,2020-06-01,11:00:00,38.82,996.94,4.04,272.04,0.0
1579,2020-06-01 11:15:00,4136001,iq8k7ZNt4Mwm3w0,30.59765,43.203521793103434,0.4543418306896552,2020-06-01,11:15:00,39.7,996.96,4.07,274.12,0.0
1580,2020-06-01 11:30:00,4136001,iq8k7ZNt4Mwm3w0,30.9631358,43.16814576666666,0.35262523700000004,2020-06-01,11:30:00,40.6,996.99,4.11,276.17,0.0
1581,2020-06-01 11:45:00,4136001,iq8k7ZNt4Mwm3w0,30.70219465517241,39.67880793103448,0.4859102437931034,2020-06-01,11:45:00,41.81,997.06,4.12,278.16,0.0
1582,2020-06-01 12:00:00,4136001,iq8k7ZNt4Mwm3w0,32.09725336666666,53.4779175,1.0797786666666669,2020-06-01,12:00:00,43.36,997.17,4.1,280.16,0.0
1583,2020-06-01 12:15:00,4136001,iq8k7ZNt4Mwm3w0,32.32455834482758,56.08672375862069,0.7521377041379309,2020-06-01,12:15:00,44.96,997.28,4.09,282.19,0.0
1584,2020-06-01 12:30:00,4136001,iq8k7ZNt4Mwm3w0,32.71362183333334,49.31692216666666,0.9170147646666666,2020-06-01,12:30:00,46.61,997.4,4.07,284.22,0.0
1585,2020-06-01 12:45:00,4136001,iq8k7ZNt4Mwm3w0,32.914065724137934,48.51724062068966,0.5200881703448277,2020-06-01,12:45:00,48.1,997.54,4.03,286.77,0.0
1586,2020-06-01 13:00:00,4136001,iq8k7ZNt4Mwm3w0,32.35695386666666,41.9516938,0.2914817913333333,2020-06-01,13:00:00,49.43,997.72,3.97,289.89,0.0
1587,2020-06-01 13:15:00,4136001,iq8k7ZNt4Mwm3w0,29.79072676666667,35.04367046666667,0.06974382003333332,2020-06-01,13:15:00,50.79,997.9,3.92,293.11,0.0
1588,2020-06-01 13:30:00,4136001,iq8k7ZNt4Mwm3w0,24.81791675,25.7830125,0.03035270925,2020-06-01,13:30:00,52.18,998.08,3.88,296.4,0.0
1589,2020-06-01 13:45:00,4136001,iq8k7ZNt4Mwm3w0,25.2230896,25.465286199999998,0.06656501150000001,2020-06-01,13:45:00,53.3,998.27,3.81,300.14,0.0
1590,2020-06-01 14:00:00,4136001,iq8k7ZNt4Mwm3w0,25.419932517241378,25.74652410344828,0.054980724241379314,2020-06-01,14:00:00,54.13,998.46,3.73,304.43,0.0
1591,2020-06-01 14:15:00,4136001,iq8k7ZNt4Mwm3w0,25.73312062068965,25.572927448275863,0.043911696137931035,2020-06-01,14:15:00,54.98,998.65,3.67,308.88,0.0
1592,2020-06-01 14:30:00,4136001,iq8k7ZNt4Mwm3w0,25.779276466666666,25.289524266666664,0.03687347440000001,2020-06-01,14:30:00,55.83,998.84,3.63,313.46,0.0
1593,2020-06-01 14:45:00,4136001,iq8k7ZNt4Mwm3w0,25.81809844827586,25.854119620689655,0.03623032527586207,2020-06-01,14:45:00,56.55,998.99,3.59,318.09,0.0
1594,2020-06-01 15:00:00,4136001,iq8k7ZNt4Mwm3w0,25.837277399999994,26.1028746,0.03754341286666666,2020-06-01,15:00:00,57.12,999.09,3.52,322.88,0.0
1595,2020-06-01 15:15:00,4136001,iq8k7ZNt4Mwm3w0,25.770825620689653,26.202802206896553,0.03973962603448275,2020-06-01,15:15:00,57.69,999.19,3.49,327.8,0.0
1596,2020-06-01 15:30:00,4136001,iq8k7ZNt4Mwm3w0,25.69923173333333,26.291916966666665,0.04388307906666666,2020-06-01,15:30:00,58.28,999.28,3.48,332.78,0.0
1597,2020-06-01 15:45:00,4136001,iq8k7ZNt4Mwm3w0,25.7438171,26.56079706666667,0.05110502626666666,2020-06-01,15:45:00,58.73,999.31,3.47,337.55,0.0
1598,2020-06-01 16:00:00,4136001,iq8k7ZNt4Mwm3w0,25.80261044827586,26.956746068965522,0.0626689252413793,2020-06-01,16:00:00,59.06,999.28,3.46,342.13,0.0
1599,2020-06-01 16:15:00,4136001,iq8k7ZNt4Mwm3w0,25.87481596666667,27.320389866666666,0.08381684206666667,2020-06-01,16:15:00,59.39,999.24,3.48,346.69,0.0
1600,2020-06-01 16:30:00,4136001,iq8k7ZNt4Mwm3w0,25.735058,27.556919448275863,0.09327358475862073,2020-06-01,16:30:00,59.72,999.21,3.52,351.19,0.0
1601,2020-06-01 16:45:00,4136001,iq8k7ZNt4Mwm3w0,25.29312340000001,26.636511266666673,0.04804401669999999,2020-06-01,16:45:00,59.86,999.15,3.53,355.17,0.0
1602,2020-06-01 17:00:00,4136001,iq8k7ZNt4Mwm3w0,24.98577968965517,25.35485210344828,0.05268096189655172,2020-06-01,17:00:00,59.81,999.08,3.52,358.74,0.0
1603,2020-06-01 17:15:00,4136001,iq8k7ZNt4Mwm3w0,24.64490663333333,24.1804921,0.0235144601,2020-06-01,17:15:00,59.75,999.0,3.53,2.31,0.0
1604,2020-06-01 17:30:00,4136001,iq8k7ZNt4Mwm3w0,24.592791038461538,23.769449192307693,0.008118414192307691,2020-06-01,17:30:00,59.68,998.92,3.54,5.87,0.0
1605,2020-06-01 18:00:00,4136001,iq8k7ZNt4Mwm3w0,23.71810766666667,23.40748345833333,0.0009708703345833336,2020-06-01,18:00:00,58.88,998.73,3.39,12.39,0.0
1606,2020-06-01 18:15:00,4136001,iq8k7ZNt4Mwm3w0,23.446385966666664,23.27403063333333,0.0003928348473333333,2020-06-01,18:15:00,58.35,998.62,3.3,15.81,0.0
1607,2020-06-01 18:30:00,4136001,iq8k7ZNt4Mwm3w0,23.588117965517245,23.3298445862069,5.5596692689655175e-05,2020-06-01,18:30:00,57.82,998.51,3.22,19.41,0.0
1608,2020-06-01 18:45:00,4136001,iq8k7ZNt4Mwm3w0,23.59890143333333,23.349148733333344,0.0,2020-06-01,18:45:00,57.07,998.4,3.14,23.12,0.0
1609,2020-06-01 19:00:00,4136001,iq8k7ZNt4Mwm3w0,23.722714137931035,23.42210965517241,0.0,2020-06-01,19:00:00,56.09,998.29,3.06,26.97,0.0
1610,2020-06-01 19:15:00,4136001,iq8k7ZNt4Mwm3w0,23.58577883333333,23.35597333333333,0.0,2020-06-01,19:15:00,55.12,998.17,2.99,31.0,0.0
1611,2020-06-01 19:30:00,4136001,iq8k7ZNt4Mwm3w0,23.44893493103448,23.228958862068968,0.0,2020-06-01,19:30:00,54.14,998.05,2.94,35.19,0.0
1612,2020-06-01 19:45:00,4136001,iq8k7ZNt4Mwm3w0,23.29360873333333,23.142231366666675,0.0,2020-06-01,19:45:00,53.3,997.91,2.88,38.8,0.0
1613,2020-06-01 20:00:00,4136001,iq8k7ZNt4Mwm3w0,23.13512375862069,22.956744,0.0,2020-06-01,20:00:00,52.59,997.75,2.8,41.86,0.0
1614,2020-06-01 20:15:00,4136001,iq8k7ZNt4Mwm3w0,23.22152303333333,22.95596703333333,0.0,2020-06-01,20:15:00,51.88,997.58,2.73,45.09,0.0
1615,2020-06-01 20:30:00,4136001,iq8k7ZNt4Mwm3w0,23.271758862068967,22.85351462068965,0.0,2020-06-01,20:30:00,51.17,997.42,2.67,48.48,0.0
1616,2020-06-01 20:45:00,4136001,iq8k7ZNt4Mwm3w0,23.369856766666665,23.009596599999995,0.0,2020-06-01,20:45:00,50.66,997.26,2.61,51.89,0.0
1617,2020-06-01 21:00:00,4136001,iq8k7ZNt4Mwm3w0,23.33274262068965,23.007589344827576,0.0,2020-06-01,21:00:00,50.34,997.12,2.57,55.3,0.0
1618,2020-06-01 21:15:00,4136001,iq8k7ZNt4Mwm3w0,23.3867891,23.03463536666667,0.0,2020-06-01,21:15:00,50.02,996.97,2.53,58.83,0.0
1619,2020-06-01 21:30:00,4136001,iq8k7ZNt4Mwm3w0,23.484712899999998,23.058717766666664,0.0,2020-06-01,21:30:00,49.7,996.83,2.5,62.46,0.0
1620,2020-06-01 21:45:00,4136001,iq8k7ZNt4Mwm3w0,23.60019858620689,23.07083334482759,0.0,2020-06-01,21:45:00,49.55,996.74,2.5,66.86,0.0
1621,2020-06-01 22:00:00,4136001,iq8k7ZNt4Mwm3w0,23.65830606666667,23.232104766666666,0.0,2020-06-01,22:00:00,49.58,996.72,2.53,71.89,0.0
1622,2020-06-01 22:15:00,4136001,iq8k7ZNt4Mwm3w0,23.66769855172414,23.23311644827586,0.0,2020-06-01,22:15:00,49.61,996.7,2.59,76.75,0.0
1623,2020-06-01 22:30:00,4136001,iq8k7ZNt4Mwm3w0,23.646124399999998,23.244825266666666,0.0,2020-06-01,22:30:00,49.64,996.68,2.66,81.39,0.0
1624,2020-06-01 22:45:00,4136001,iq8k7ZNt4Mwm3w0,23.661650793103448,23.346891344827586,0.0,2020-06-01,22:45:00,49.93,996.72,2.77,86.03,0.0
1625,2020-06-01 23:00:00,4136001,iq8k7ZNt4Mwm3w0,23.59160463333333,23.25824696666667,0.0,2020-06-01,23:00:00,50.49,996.84,2.91,90.53,0.0
1626,2020-06-01 23:15:00,4136001,iq8k7ZNt4Mwm3w0,23.592086899999998,23.23701086666667,0.0,2020-06-01,23:15:00,51.05,996.95,3.07,94.59,0.0
1627,2020-06-01 23:30:00,4136001,iq8k7ZNt4Mwm3w0,23.68483689655173,23.41283434482759,0.0,2020-06-01,23:30:00,51.61,997.06,3.24,98.24,0.0
1628,2020-06-01 23:45:00,4136001,iq8k7ZNt4Mwm3w0,23.643209,23.09573873333333,0.0,2020-06-01,23:45:00,52.2,997.25,3.38,100.81,0.0
1629,2020-06-02 00:00:00,4136001,iq8k7ZNt4Mwm3w0,23.540844896551718,22.76998803448276,0.0,2020-06-02,00:00:00,73.23,997.49,3.62,5.41,0.0
1630,2020-06-02 00:15:00,4136001,iq8k7ZNt4Mwm3w0,23.453650199999995,22.522193399999995,0.0,2020-06-02,00:15:00,67.61,998.24,3.01,18.06,0.0
1631,2020-06-02 00:30:00,4136001,iq8k7ZNt4Mwm3w0,23.393078866666666,22.47517596666667,0.0,2020-06-02,00:30:00,67.08,998.35,2.92,20.07,0.0
1632,2020-06-02 00:45:00,4136001,iq8k7ZNt4Mwm3w0,23.424357862068966,22.325732034482762,0.0,2020-06-02,00:45:00,66.44,998.49,2.83,22.2,0.0
1633,2020-06-02 01:00:00,4136001,iq8k7ZNt4Mwm3w0,23.40566436666667,22.28776063333333,0.0,2020-06-02,01:00:00,65.68,998.66,2.74,24.49,0.0
1634,2020-06-02 01:15:00,4136001,iq8k7ZNt4Mwm3w0,23.373760448275863,22.294950379310347,0.0,2020-06-02,01:15:00,64.93,998.82,2.65,26.93,0.0
1635,2020-06-02 01:30:00,4136001,iq8k7ZNt4Mwm3w0,23.281397500000004,21.9850617,0.0,2020-06-02,01:30:00,64.17,998.99,2.56,29.53,0.0
1636,2020-06-02 01:45:00,4136001,iq8k7ZNt4Mwm3w0,23.159516931034478,21.808919000000003,0.0,2020-06-02,01:45:00,62.77,999.14,2.48,32.32,0.0
1637,2020-06-02 02:00:00,4136001,iq8k7ZNt4Mwm3w0,23.18874653333333,21.8047476,0.0,2020-06-02,02:00:00,60.77,999.28,2.39,35.34,0.0
1638,2020-06-02 02:15:00,4136001,iq8k7ZNt4Mwm3w0,23.142530566666668,21.798753966666666,0.0,2020-06-02,02:15:00,58.82,999.42,2.31,38.59,0.0
1639,2020-06-02 02:30:00,4136001,iq8k7ZNt4Mwm3w0,23.04658634482759,21.81410910344828,0.0,2020-06-02,02:30:00,56.93,999.56,2.23,42.07,0.0
1640,2020-06-02 02:45:00,4136001,iq8k7ZNt4Mwm3w0,23.044934899999998,21.928314233333346,0.0,2020-06-02,02:45:00,54.87,999.68,2.08,45.27,0.0
1641,2020-06-02 03:00:00,4136001,iq8k7ZNt4Mwm3w0,23.054548482758612,22.20229275862069,0.0,2020-06-02,03:00:00,52.65,999.79,1.87,48.51,0.0
1642,2020-06-02 03:15:00,4136001,iq8k7ZNt4Mwm3w0,23.0670103,22.257735366666665,0.0,2020-06-02,03:15:00,50.52,999.9,1.66,52.6,0.0
1643,2020-06-02 03:30:00,4136001,iq8k7ZNt4Mwm3w0,23.05503355172413,21.748635137931036,0.0,2020-06-02,03:30:00,48.48,1000.01,1.45,57.84,0.0
1644,2020-06-02 03:45:00,4136001,iq8k7ZNt4Mwm3w0,23.02189033333333,21.418355300000005,0.0,2020-06-02,03:45:00,46.53,1000.07,1.25,62.28,0.0
1645,2020-06-02 04:00:00,4136001,iq8k7ZNt4Mwm3w0,23.09342620689656,22.18510710344828,0.0,2020-06-02,04:00:00,44.66,1000.09,1.02,65.64,0.0
1646,2020-06-02 04:15:00,4136001,iq8k7ZNt4Mwm3w0,23.003746500000005,22.22702553333333,0.0,2020-06-02,04:15:00,42.87,1000.11,0.8,70.87,0.0
1647,2020-06-02 04:30:00,4136001,iq8k7ZNt4Mwm3w0,23.159515896551728,22.21536686206896,0.0,2020-06-02,04:30:00,41.15,1000.13,0.59,79.97,0.0
1648,2020-06-02 04:45:00,4136001,iq8k7ZNt4Mwm3w0,23.11844433333333,22.3312501,0.0,2020-06-02,04:45:00,40.31,1000.08,0.34,94.2,0.0
1649,2020-06-02 05:00:00,4136001,iq8k7ZNt4Mwm3w0,23.046839266666666,22.07618413333333,0.0,2020-06-02,05:00:00,40.29,999.96,0.13,158.69,0.0
1650,2020-06-02 05:15:00,4136001,iq8k7ZNt4Mwm3w0,23.055029172413796,21.936602413793107,0.0,2020-06-02,05:15:00,40.25,999.84,0.33,228.75,0.0
1651,2020-06-02 05:30:00,4136001,iq8k7ZNt4Mwm3w0,22.95900966666667,22.1907981,0.0,2020-06-02,05:30:00,40.21,999.73,0.63,240.01,0.0
1652,2020-06-02 05:45:00,4136001,iq8k7ZNt4Mwm3w0,22.926509413793106,22.15299417241379,0.002251783169206897,2020-06-02,05:45:00,40.56,999.55,0.92,245.1,0.0
1653,2020-06-02 06:00:00,4136001,iq8k7ZNt4Mwm3w0,22.916382666666664,22.247264800000004,0.01972617453333333,2020-06-02,06:00:00,41.31,999.33,1.19,248.71,0.0
1654,2020-06-02 06:15:00,4136001,iq8k7ZNt4Mwm3w0,23.032455400000003,22.654440366666666,0.04783692106666667,2020-06-02,06:15:00,42.03,999.1,1.46,250.96,0.0
1655,2020-06-02 06:30:00,4136001,iq8k7ZNt4Mwm3w0,23.34289765517241,23.38339762068965,0.07659288479310344,2020-06-02,06:30:00,42.74,998.87,1.74,252.5,0.0
1656,2020-06-02 06:45:00,4136001,iq8k7ZNt4Mwm3w0,23.856942766666666,24.491645266666666,0.14774971433333328,2020-06-02,06:45:00,42.95,998.61,2.01,254.19,0.0
1657,2020-06-02 07:00:00,4136001,iq8k7ZNt4Mwm3w0,24.22141779310345,25.019377482758607,0.18185742689655168,2020-06-02,07:00:00,42.67,998.33,2.28,255.97,0.0
1658,2020-06-02 07:15:00,4136001,iq8k7ZNt4Mwm3w0,24.62806283333333,27.239791766666666,0.245755635,2020-06-02,07:15:00,42.4,998.04,2.56,257.37,0.0
1659,2020-06-02 07:30:00,4136001,iq8k7ZNt4Mwm3w0,24.969555068965526,28.1687254137931,0.2627643006896551,2020-06-02,07:30:00,42.12,997.75,2.83,258.5,0.0
1660,2020-06-02 07:45:00,4136001,iq8k7ZNt4Mwm3w0,25.263770500000003,29.250516766666664,0.2766070663333334,2020-06-02,07:45:00,41.97,997.47,3.1,259.85,0.0
1661,2020-06-02 08:00:00,4136001,iq8k7ZNt4Mwm3w0,25.729429199999995,32.35679116666666,0.3595941213333333,2020-06-02,08:00:00,41.95,997.19,3.35,261.39,0.0
1662,2020-06-02 08:15:00,4136001,iq8k7ZNt4Mwm3w0,26.090604379310346,33.56801127586206,0.3688924465517241,2020-06-02,08:15:00,41.93,996.91,3.6,262.71,0.0
1663,2020-06-02 08:30:00,4136001,iq8k7ZNt4Mwm3w0,26.44687696666666,34.41820253333332,0.37733296899999996,2020-06-02,08:30:00,41.9,996.62,3.85,263.87,0.0
1664,2020-06-02 08:45:00,4136001,iq8k7ZNt4Mwm3w0,26.808725310344826,35.04586710344829,0.4432097982758621,2020-06-02,08:45:00,42.1,996.39,4.07,265.39,0.0
1665,2020-06-02 09:00:00,4136001,iq8k7ZNt4Mwm3w0,27.249029466666666,35.53727113333333,0.4957501996666666,2020-06-02,09:00:00,42.52,996.21,4.25,267.28,0.0
1666,2020-06-02 09:15:00,4136001,iq8k7ZNt4Mwm3w0,27.425496275862074,34.496706137931035,0.394868714137931,2020-06-02,09:15:00,42.95,996.03,4.44,269.0,0.0
1667,2020-06-02 09:30:00,4136001,iq8k7ZNt4Mwm3w0,27.327536,33.792619,0.4056886073333333,2020-06-02,09:30:00,43.38,995.84,4.64,270.58,0.0
1668,2020-06-02 09:45:00,4136001,iq8k7ZNt4Mwm3w0,27.75435655172414,36.34784468965517,0.4331567996551724,2020-06-02,09:45:00,43.97,995.74,4.8,272.45,0.0
1669,2020-06-02 10:00:00,4136001,iq8k7ZNt4Mwm3w0,27.99881283333333,38.14251193333333,0.4691548053333333,2020-06-02,10:00:00,44.73,995.71,4.92,274.63,0.0
1670,2020-06-02 10:15:00,4136001,iq8k7ZNt4Mwm3w0,28.47418737931035,40.5422109310345,0.5366073751724137,2020-06-02,10:15:00,45.5,995.68,5.05,276.71,0.0
1671,2020-06-02 10:30:00,4136001,iq8k7ZNt4Mwm3w0,28.535360700000002,40.11957696666667,0.4402971343333333,2020-06-02,10:30:00,46.28,995.65,5.19,278.67,0.0
1672,2020-06-02 10:45:00,4136001,iq8k7ZNt4Mwm3w0,28.8915477,41.118934,0.5421418333333334,2020-06-02,10:45:00,47.21,995.67,5.29,280.76,0.0
1673,2020-06-02 11:00:00,4136001,iq8k7ZNt4Mwm3w0,28.942377551724128,40.4737073448276,0.4515145148275862,2020-06-02,11:00:00,48.29,995.74,5.35,283.03,0.0
1674,2020-06-02 11:15:00,4136001,iq8k7ZNt4Mwm3w0,29.25102733333333,43.11183256666668,0.6886449540000003,2020-06-02,11:15:00,49.4,995.81,5.42,285.24,0.0
1675,2020-06-02 11:30:00,4136001,iq8k7ZNt4Mwm3w0,30.37663010344827,53.566746103448274,0.9250587272413796,2020-06-02,11:30:00,50.53,995.89,5.5,287.39,0.0
